time,x-acceleration,y-acceleration,z-acceleration
9.780,-0.779,0.423,1.051
9.800,-0.775,0.410,1.009
9.820,-0.758,0.403,0.983
9.840,-0.737,0.386,0.975
9.860,-0.709,0.350,0.937
9.880,-0.677,0.321,0.880
9.900,-0.634,0.300,0.834
9.920,-0.608,0.281,0.806
9.940,-0.586,0.271,0.784
9.960,-0.586,0.267,0.786
9.980,-0.564,0.259,0.789
10.000,-0.541,0.249,0.771
10.020,-0.507,0.230,0.676
10.040,-0.425,0.202,0.544
10.060,-0.342,0.183,0.394
10.080,-0.273,0.158,0.231
10.100,-0.311,0.155,0.086
10.120,-0.037,0.008,-0.167
10.140,-0.175,0.111,-0.136
10.160,-0.208,0.177,0.006
10.180,-0.064,0.063,0.180
10.200,-0.144,0.094,0.119
10.220,-0.208,0.191,0.239
10.240,-0.300,0.159,0.396
10.260,-0.547,0.278,0.511
10.280,-0.520,0.254,0.505
10.300,-0.563,0.257,0.564
10.320,-0.600,0.304,0.671
10.340,-0.594,0.283,0.705
10.360,-0.668,0.317,0.766
10.380,-0.707,0.320,0.797
10.400,-0.703,0.340,0.832
10.420,-0.677,0.321,0.866
10.440,-0.700,0.331,0.914
10.460,-0.762,0.369,0.971
10.480,-0.767,0.355,0.989
10.500,-0.708,0.338,1.004
10.520,-0.759,0.353,1.093
10.540,-0.832,0.359,1.156
10.560,-0.802,0.334,1.169
10.580,-0.837,0.360,1.213
10.600,-0.843,0.419,1.160
10.620,-0.893,0.450,1.220
10.640,-0.952,0.461,1.297
10.660,-0.928,0.448,1.300
10.680,-0.898,0.449,1.297
10.700,-0.890,0.466,1.293
10.720,-0.836,0.447,1.229
10.740,-0.801,0.430,1.168
10.760,-0.793,0.434,1.145
10.780,-0.808,0.453,1.176
10.800,-0.839,0.474,1.192
10.820,-0.831,0.465,1.178
10.840,-0.868,0.469,1.173
10.860,-0.897,0.467,1.149
10.880,-0.928,0.480,1.135
10.900,-0.918,0.472,1.093
10.920,-0.868,0.433,1.022
10.940,-0.810,0.390,0.979
10.960,-0.753,0.349,0.923
10.980,-0.703,0.319,0.872
11.000,-0.644,0.293,0.812
11.020,-0.530,0.243,0.683
11.040,-0.488,0.208,0.632
11.060,-0.451,0.189,0.585
11.080,-0.407,0.182,0.524
11.100,-0.348,0.171,0.445
11.120,-0.295,0.147,0.348
11.140,-0.286,0.139,0.272
11.160,-0.299,0.146,0.179
11.180,-0.289,0.136,-0.015
11.200,-0.095,0.054,-0.156
11.220,-0.151,0.132,0.156
11.240,-0.228,0.128,0.304
11.260,-0.209,0.146,0.151
11.280,-0.350,0.154,0.186
11.300,-0.325,0.126,0.370
11.320,-0.374,0.192,0.369
11.340,-0.510,0.213,0.458
11.360,-0.554,0.245,0.544
11.380,-0.642,0.297,0.623
11.400,-0.664,0.303,0.659
11.420,-0.703,0.324,0.722
11.440,-0.780,0.341,0.870
11.460,-0.837,0.378,0.932
11.480,-0.851,0.392,1.044
11.500,-0.843,0.413,1.054
11.520,-0.825,0.410,1.020
11.540,-0.784,0.399,1.011
11.560,-0.797,0.403,1.098
11.580,-0.866,0.417,1.183
11.600,-0.801,0.391,1.120
11.620,-0.747,0.372,1.042
11.640,-0.774,0.394,1.107
11.660,-0.872,0.423,1.184
11.680,-0.894,0.429,1.182
11.700,-0.872,0.427,1.188
11.720,-0.896,0.435,1.213
11.740,-0.870,0.426,1.170
11.760,-0.808,0.406,1.105
11.780,-0.789,0.404,1.082
11.800,-0.782,0.395,1.069
11.820,-0.790,0.395,1.071
11.840,-0.803,0.407,1.088
11.860,-0.818,0.422,1.093
11.880,-0.857,0.438,1.119
11.900,-0.885,0.448,1.142
11.920,-0.883,0.449,1.142
11.940,-0.857,0.436,1.107
11.960,-0.827,0.416,1.040
11.980,-0.807,0.411,0.998
12.000,-0.808,0.421,0.981
12.020,-0.796,0.414,0.932
12.040,-0.757,0.388,0.861
12.060,-0.722,0.353,0.810
12.080,-0.698,0.331,0.746
12.100,-0.675,0.324,0.703
12.120,-0.651,0.308,0.658
12.140,-0.643,0.301,0.637
12.160,-0.651,0.306,0.653
12.180,-0.634,0.295,0.664
12.200,-0.604,0.281,0.641
