time,x-acceleration,y-acceleration,z-acceleration
11.840,0.796,0.373,-0.021
11.860,0.757,0.358,-0.022
11.880,0.721,0.346,-0.022
11.900,0.610,0.309,-0.015
11.920,0.547,0.285,-0.011
11.940,0.483,0.267,-0.007
11.960,0.416,0.246,-0.001
11.980,0.357,0.222,0.000
12.000,0.319,0.208,0.003
12.020,0.301,0.206,0.007
12.040,0.302,0.217,0.006
12.060,0.327,0.241,0.004
12.080,0.378,0.286,0.004
12.100,0.445,0.313,-0.001
12.120,0.525,0.359,-0.010
12.140,0.622,0.417,-0.015
12.160,0.724,0.469,-0.021
12.180,0.842,0.491,-0.026
12.200,0.937,0.486,-0.039
12.220,1.048,0.356,-0.045
12.240,1.055,0.216,-0.038
12.260,1.141,0.085,-0.027
12.280,1.066,0.100,-0.024
12.300,1.088,0.210,-0.007
12.320,0.774,0.371,-0.016
12.340,0.753,0.379,-0.008
12.360,0.732,0.374,-0.001
12.380,0.742,0.363,0.005
12.400,0.774,0.358,0.007
12.420,0.836,0.328,0.012
12.440,0.874,0.307,0.013
12.460,0.916,0.278,0.010
12.480,0.927,0.258,0.001
12.500,0.916,0.252,-0.011
12.520,0.894,0.263,-0.019
12.540,0.852,0.282,-0.021
12.560,0.810,0.295,-0.024
12.580,0.786,0.314,-0.022
12.600,0.778,0.329,-0.023
12.620,0.769,0.330,-0.026
12.640,0.764,0.328,-0.024
12.660,0.758,0.332,-0.022
12.680,0.776,0.329,-0.021
12.700,0.791,0.329,-0.019
12.720,0.796,0.324,-0.015
12.740,0.779,0.301,-0.006
12.760,0.780,0.296,-0.005
12.780,0.784,0.289,-0.002
12.800,0.775,0.282,0.000
12.820,0.777,0.281,0.004
12.840,0.777,0.281,0.008
12.860,0.759,0.273,0.012
12.880,0.745,0.272,0.013
12.900,0.748,0.271,0.013
12.920,0.749,0.272,0.010
12.940,0.751,0.280,0.008
12.960,0.761,0.286,0.008
12.980,0.760,0.290,0.007
13.000,0.780,0.305,0.005
13.020,0.797,0.313,-0.000
13.040,0.784,0.310,-0.003
13.060,0.770,0.310,-0.004
13.080,0.769,0.313,-0.005
13.100,0.783,0.321,-0.006
13.120,0.808,0.328,-0.005
13.140,0.826,0.335,-0.004
13.160,0.783,0.320,-0.006
13.180,0.781,0.322,-0.006
13.200,0.805,0.335,-0.007
13.220,0.848,0.351,-0.009
13.240,0.876,0.357,-0.010
13.260,0.880,0.354,-0.009
13.280,0.889,0.352,-0.010
13.300,0.893,0.347,-0.008
13.320,0.897,0.343,-0.006
13.340,0.906,0.340,-0.004
13.360,0.904,0.335,-0.003
13.380,0.891,0.336,-0.001
13.400,0.886,0.337,0.001
13.420,0.889,0.339,-0.001
13.440,0.887,0.343,-0.002
13.460,0.896,0.350,-0.004
13.480,0.928,0.357,-0.005
13.500,0.946,0.364,-0.007
13.520,0.965,0.372,-0.007
13.540,0.982,0.376,0.001
13.560,0.987,0.371,0.010
13.580,1.053,0.354,0.015
13.600,1.148,0.284,0.008
13.620,1.200,0.251,-0.008
13.640,1.220,0.276,-0.017
13.660,1.229,0.312,-0.004
13.680,1.232,0.360,0.012
13.700,1.259,0.415,0.025
13.720,1.284,0.440,0.028
13.740,1.281,0.441,0.026
13.760,1.276,0.439,0.025
13.780,1.253,0.438,0.026
13.800,1.221,0.433,0.029
13.820,1.187,0.424,0.029
13.840,1.159,0.411,0.029
13.860,1.140,0.402,0.026
13.880,1.121,0.397,0.024
13.900,1.085,0.378,0.027
13.920,1.066,0.372,0.028
13.940,1.046,0.367,0.025
13.960,1.030,0.363,0.023
13.980,1.002,0.363,0.024
14.000,0.981,0.361,0.023
14.020,0.981,0.367,0.023
14.040,0.979,0.368,0.017
14.060,0.961,0.363,0.011
14.080,0.946,0.356,0.008
14.100,0.936,0.353,0.004
14.120,0.923,0.349,0.002
14.140,0.890,0.342,0.004
14.160,0.842,0.330,-0.001
14.180,0.787,0.314,-0.001
14.200,0.724,0.295,-0.001
14.220,0.657,0.273,0.001
14.240,0.580,0.250,0.001
14.260,0.511,0.227,0.007
14.280,0.457,0.216,0.009
14.300,0.396,0.209,0.011
14.320,0.381,0.212,0.008
14.340,0.390,0.214,0.004
14.360,0.405,0.221,0.003
14.380,0.466,0.243,0.002
14.400,0.507,0.258,0.000
14.420,0.569,0.278,-0.003
14.440,0.645,0.293,-0.010
14.460,0.748,0.284,-0.021
14.480,0.865,0.199,-0.037
14.500,1.089,0.064,-0.029
14.520,1.176,0.055,-0.028
14.540,1.158,0.147,-0.005
14.560,1.031,0.287,-0.003
14.580,0.930,0.324,0.005
14.600,0.856,0.370,0.014
14.620,0.810,0.394,0.027
14.640,0.771,0.363,0.031
14.660,0.726,0.308,0.034
14.680,0.770,0.290,0.028
14.700,0.807,0.273,0.023
14.720,0.855,0.237,0.024
14.740,0.878,0.209,0.020
14.760,0.894,0.216,0.016
14.780,0.879,0.234,0.009
14.800,0.807,0.280,0.006
14.820,0.797,0.304,0.004
14.840,0.785,0.315,0.001
14.860,0.773,0.328,0.000
14.880,0.777,0.329,-0.004
14.900,0.789,0.331,-0.004
14.920,0.801,0.328,-0.001
14.940,0.795,0.314,-0.001
14.960,0.780,0.303,-0.001
14.980,0.754,0.286,0.000
15.000,0.729,0.268,0.006
15.020,0.717,0.259,0.009
15.040,0.725,0.259,0.012
15.060,0.747,0.262,0.012
15.080,0.760,0.265,0.010
15.100,0.765,0.256,0.008
15.120,0.771,0.250,0.009
15.140,0.784,0.253,0.008
15.160,0.783,0.254,0.008
15.180,0.777,0.254,0.007
15.200,0.769,0.255,0.004
15.220,0.783,0.269,0.005
15.240,0.807,0.280,0.003
15.260,0.814,0.279,-0.001
15.280,0.779,0.271,-0.001
15.300,0.752,0.265,-0.000
15.320,0.774,0.270,-0.001
15.340,0.812,0.277,-0.001
15.360,0.832,0.280,-0.002
15.380,0.834,0.269,-0.002
15.400,0.824,0.259,-0.003
15.420,0.820,0.258,-0.004
15.440,0.835,0.266,-0.005
15.460,0.855,0.271,-0.005
15.480,0.878,0.282,-0.000
15.500,0.892,0.289,0.005
15.520,0.904,0.293,0.006
15.540,0.906,0.293,0.005
15.560,0.890,0.289,0.004
15.580,0.877,0.285,0.009
15.600,0.885,0.285,0.014
15.620,0.921,0.286,0.012
15.640,0.941,0.283,0.012
15.660,0.941,0.282,0.011
15.680,0.942,0.283,0.016
15.700,0.939,0.289,0.019
15.720,0.961,0.298,0.018
15.740,0.981,0.302,0.015
15.760,0.980,0.307,0.011
15.780,0.982,0.312,0.008
15.800,1.007,0.318,0.008
15.820,1.051,0.322,0.006
15.840,1.100,0.329,0.000
15.860,1.142,0.329,-0.004
15.880,1.195,0.324,-0.003
15.900,1.255,0.325,-0.005
15.920,1.298,0.328,-0.014
15.940,1.335,0.330,-0.017
15.960,1.370,0.334,-0.022
15.980,1.384,0.341,-0.022
16.000,1.355,0.338,-0.019
16.020,1.316,0.335,-0.024
16.040,1.268,0.338,-0.028
16.060,1.179,0.338,-0.025
16.080,1.144,0.336,-0.023
16.100,1.130,0.342,-0.019
16.120,1.120,0.348,-0.014
16.140,1.119,0.354,-0.013
16.160,1.108,0.352,-0.010
16.180,1.089,0.348,-0.012
16.200,1.076,0.349,-0.015
16.220,1.062,0.348,-0.013
16.240,1.039,0.341,-0.010
16.260,1.007,0.332,-0.015
16.280,0.985,0.328,-0.013
16.300,0.957,0.317,-0.012
16.320,0.922,0.306,-0.011
16.340,0.884,0.296,-0.012
16.360,0.855,0.287,-0.015
16.380,0.832,0.274,-0.015
16.400,0.800,0.260,-0.014
16.420,0.763,0.245,-0.014
16.440,0.730,0.240,-0.017
16.460,0.675,0.230,-0.013
16.480,0.538,0.191,-0.007
16.500,0.469,0.177,-0.004
16.520,0.406,0.170,-0.002
16.540,0.378,0.172,-0.002
16.560,0.369,0.177,-0.002
16.580,0.374,0.184,-0.004
